method	perm	pair	pas_id	pvalue	qvalue
nb	16	Met_vs_Normal	110913	0.8785604439681767	0.9861387838332518
nb	16	Met_vs_Normal	242852	0.7969043291872786	0.9861387838332518
nb	16	Met_vs_Normal	118002	0.8521436737032706	0.9861387838332518
nb	16	Met_vs_Normal	45461	0.8368353189591093	0.9861387838332518
nb	16	Met_vs_Normal	256578	0.8266982347298221	0.9861387838332518
nb	16	Met_vs_Normal	14901	0.8486774163842538	0.9861387838332518
nb	16	Met_vs_Normal	48654	0.7905402554460682	0.9861387838332518
nb	16	Met_vs_Normal	193950	0.78825036394631	0.9861387838332518
nb	16	Met_vs_Normal	54630	0.8443232265865597	0.9861387838332518
nb	16	Met_vs_Normal	249210	0.8084658398643996	0.9861387838332518
nb	16	Met_vs_Normal	129319	0.8787827251600526	0.9861387838332518
nb	16	Met_vs_Normal	278156	0.8623874542332328	0.9861387838332518
nb	16	Met_vs_Normal	233215	0.8597215559342336	0.9861387838332518
nb	16	Met_vs_Normal	251508	0.867347715957359	0.9861387838332518
nb	16	Met_vs_Normal	155898	0.8189903670566494	0.9861387838332518
nb	16	Met_vs_Normal	214656	0.8230651535474822	0.9861387838332518
nb	16	Met_vs_Normal	72944	0.8328202641897502	0.9861387838332518
nb	16	Met_vs_Normal	18312	0.8876963634258304	0.9861387838332518
nb	16	Met_vs_Normal	10442	0.8916806783276515	0.9861387838332518
nb	16	Met_vs_Normal	165213	0.8396014468226132	0.9861387838332518
nb	16	Met_vs_Normal	87356	0.8027013939588262	0.9861387838332518
nb	16	Met_vs_Normal	144732	0.8530697564007123	0.9861387838332518
nb	16	Met_vs_Normal	167183	0.8342940300161232	0.9861387838332518
nb	16	Met_vs_Normal	296203	0.8894789392067888	0.9861387838332518
nb	16	Met_vs_Normal	93453	0.7961163290415677	0.9861387838332518
nb	16	Met_vs_Normal	228572	0.7501974774574562	0.9861387838332518
nb	16	Met_vs_Normal	186896	0.8167552890082618	0.9861387838332518
nb	16	Met_vs_Normal	183556	0.8659459949915238	0.9861387838332518
nb	16	Met_vs_Normal	295344	0.8305913223037537	0.9861387838332518
nb	16	Met_vs_Normal	294159	0.834810016855853	0.9861387838332518
nb	16	Met_vs_Normal	295400	0.879105378003214	0.9861387838332518
nb	16	Met_vs_Normal	140735	0.8829449413610514	0.9861387838332518
nb	16	Met_vs_Normal	83359	0.8520974431347677	0.9861387838332518
nb	16	Met_vs_Normal	124324	0.8834589163535571	0.9861387838332518
nb	16	Met_vs_Normal	187814	0.8205842784526575	0.9861387838332518
nb	16	Met_vs_Normal	150081	0.8649066028611	0.9861387838332518
nb	16	Met_vs_Normal	115194	0.8865109336747635	0.9861387838332518
nb	16	Met_vs_Normal	24670	0.8753440092179052	0.9861387838332518
nb	16	Met_vs_Normal	231486	0.7924124386715425	0.9861387838332518
nb	16	Met_vs_Normal	137357	0.888185739942551	0.9861387838332518
nb	16	Met_vs_Normal	116631	0.8051328012964065	0.9861387838332518
nb	16	Met_vs_Normal	36947	0.8750805041699253	0.9861387838332518
nb	16	Met_vs_Normal	299120	0.8899999145902416	0.9861387838332518
nb	16	Met_vs_Normal	202656	0.8081118843344841	0.9861387838332518
nb	16	Met_vs_Normal	183478	0.8632770005377018	0.9861387838332518
nb	16	Met_vs_Normal	58589	0.8899155478814826	0.9861387838332518
nb	16	Met_vs_Normal	223416	0.8694421216852457	0.9861387838332518
nb	16	Met_vs_Normal	47141	0.8395592416059925	0.9861387838332518
nb	16	Met_vs_Normal	184117	0.7687946217956302	0.9861387838332518
nb	16	Met_vs_Normal	172239	0.8082017722552245	0.9861387838332518
nb	16	Met_vs_Normal	10438	0.8423345648534445	0.9861387838332518
nb	16	Met_vs_Normal	163727	0.8921559439375413	0.9861387838332518
nb	16	Met_vs_Normal	190391	0.797876138821534	0.9861387838332518
nb	16	Met_vs_Normal	133041	0.8624509070465796	0.9861387838332518
nb	16	Met_vs_Normal	209642	0.7581604608439751	0.9861387838332518
nb	16	Met_vs_Normal	297709	0.7677512647693367	0.9861387838332518
nb	16	Met_vs_Normal	1737	0.8263789903477332	0.9861387838332518
nb	16	Met_vs_Normal	48852	0.8539467480354377	0.9861387838332518
nb	16	Met_vs_Normal	163765	0.8782658382201224	0.9861387838332518
nb	16	Met_vs_Normal	277274	0.8003436324442893	0.9861387838332518
nb	16	Met_vs_Normal	161777	0.8421450647829579	0.9861387838332518
nb	16	Met_vs_Normal	11173	0.8129351398893896	0.9861387838332518
nb	16	Met_vs_Normal	222947	0.7747005157549497	0.9861387838332518
nb	16	Met_vs_Normal	122732	0.7968336468650119	0.9861387838332518
nb	16	Met_vs_Normal	229230	0.8309295841628423	0.9861387838332518
nb	16	Met_vs_Normal	208742	0.8395464370407996	0.9861387838332518
nb	16	Met_vs_Normal	141563	0.7621510667058725	0.9861387838332518
nb	16	Met_vs_Normal	43765	0.8175751245666674	0.9861387838332518
nb	16	Met_vs_Normal	64285	0.7640766703317688	0.9861387838332518
nb	16	Met_vs_Normal	227063	0.8662152814965003	0.9861387838332518
nb	16	Met_vs_Normal	149310	0.8806336245036915	0.9861387838332518
nb	16	Met_vs_Normal	264496	0.7732986592546234	0.9861387838332518
nb	16	Met_vs_Normal	9304	0.7895640366869621	0.9861387838332518
nb	16	Met_vs_Normal	3061	0.7879055446018811	0.9861387838332518
nb	16	Met_vs_Normal	87013	0.7704984439979784	0.9861387838332518
nb	16	Met_vs_Normal	19126	0.777395143357334	0.9861387838332518
nb	16	Met_vs_Normal	160071	0.8525540463357327	0.9861387838332518
nb	16	Met_vs_Normal	286242	0.794015152571434	0.9861387838332518
nb	16	Met_vs_Normal	38421	0.8305769922586728	0.9861387838332518
nb	16	Met_vs_Normal	233755	0.8822420880546079	0.9861387838332518
nb	16	Met_vs_Normal	295560	0.8680103715337282	0.9861387838332518
nb	16	Met_vs_Normal	135849	0.7935598349626144	0.9861387838332518
nb	16	Met_vs_Normal	72787	0.8586711818526386	0.9861387838332518
nb	16	Met_vs_Normal	30328	0.8066418959916515	0.9861387838332518
nb	16	Met_vs_Normal	93163	0.8198129943639475	0.9861387838332518
nb	16	Met_vs_Normal	31460	0.8624223100416183	0.9861387838332518
nb	16	Met_vs_Normal	29001	0.8796354456487427	0.9861387838332518
nb	16	Met_vs_Normal	297697	0.7737457156145583	0.9861387838332518
nb	16	Met_vs_Normal	53944	0.8223520181400588	0.9861387838332518
nb	16	Met_vs_Normal	230060	0.8407036677780062	0.9861387838332518
nb	16	Met_vs_Normal	271036	0.8002384545968031	0.9861387838332518
nb	16	Met_vs_Normal	219845	0.7682977013591777	0.9861387838332518
nb	16	Met_vs_Normal	97971	0.8074647796680191	0.9861387838332518
nb	16	Met_vs_Normal	43962	0.7863692127193063	0.9861387838332518
nb	16	Met_vs_Normal	254065	0.894243934924556	0.9869350514925654
nb	16	Met_vs_Normal	226786	0.8956026641306845	0.9869350514925654
nb	16	Met_vs_Normal	122559	0.902566679827751	0.990389012302591
nb	16	Met_vs_Normal	87434	0.9018472236161086	0.990389012302591
nb	16	Met_vs_Normal	46078	0.9028408123200417	0.990389012302591
nb	16	Met_vs_Normal	50759	0.9042738581626	0.990460322707598
nb	16	Met_vs_Normal	281083	0.9085324052398078	0.9923030072911748
nb	16	Met_vs_Normal	4692	0.9086973671741008	0.9923030072911748
nb	16	Met_vs_Normal	98460	0.91599601789864	0.9947490539585568
nb	16	Met_vs_Normal	247003	0.931546765999864	0.9947490539585568
nb	16	Met_vs_Normal	33909	0.9254748387775232	0.9947490539585568
nb	16	Met_vs_Normal	190483	0.9308619030084112	0.9947490539585568
nb	16	Met_vs_Normal	202458	0.9255291139487148	0.9947490539585568
nb	16	Met_vs_Normal	232082	0.929365188875258	0.9947490539585568
nb	16	Met_vs_Normal	11123	0.9168069895431052	0.9947490539585568
nb	16	Met_vs_Normal	277322	0.9202962744896676	0.9947490539585568
nb	16	Met_vs_Normal	131515	0.931258134607644	0.9947490539585568
nb	16	Met_vs_Normal	289946	0.9195056652495048	0.9947490539585568
nb	16	Met_vs_Normal	93373	0.9312256192976032	0.9947490539585568
nb	16	Met_vs_Normal	162134	0.9256995649967876	0.9947490539585568
nb	16	Met_vs_Normal	187867	0.9283323108877296	0.9947490539585568
nb	16	Met_vs_Normal	136921	0.921249833986864	0.9947490539585568
nb	16	Met_vs_Normal	69160	0.9140014979669204	0.9947490539585568
nb	16	Met_vs_Normal	245891	0.9408012054885873	0.9958188198446448
nb	16	Met_vs_Normal	232896	0.940642934462255	0.9958188198446448
nb	16	Met_vs_Normal	63961	0.9371843367120292	0.9958188198446448
nb	16	Met_vs_Normal	68457	0.9355714699706046	0.9958188198446448
nb	16	Met_vs_Normal	291049	0.9373701836419404	0.9958188198446448
nb	16	Met_vs_Normal	33004	0.9382363706283146	0.9958188198446448
nb	16	Met_vs_Normal	18057	0.9523142222453944	0.9963518741411352
nb	16	Met_vs_Normal	18030	0.9522731685161152	0.9963518741411352
nb	16	Met_vs_Normal	98136	0.9498605712980606	0.9963518741411352
nb	16	Met_vs_Normal	81643	0.947410291068919	0.9963518741411352
nb	16	Met_vs_Normal	181949	0.9456888888042444	0.9963518741411352
nb	16	Met_vs_Normal	99666	0.9458775941910312	0.9963518741411352
nb	16	Met_vs_Normal	273568	0.9485589245547968	0.9963518741411352
nb	16	Met_vs_Normal	152159	0.946512486451492	0.9963518741411352
nb	16	Met_vs_Normal	119928	0.9542373298100544	0.9965013452873248
nb	16	Met_vs_Normal	48323	0.9634681515208942	0.9965013452873248
nb	16	Met_vs_Normal	188764	0.9618372232471468	0.9965013452873248
nb	16	Met_vs_Normal	129523	0.962260101467746	0.9965013452873248
nb	16	Met_vs_Normal	213101	0.9626288290380548	0.9965013452873248
nb	16	Met_vs_Normal	206663	0.95812481397203	0.9965013452873248
nb	16	Met_vs_Normal	233015	0.9613850747679712	0.9965013452873248
nb	16	Met_vs_Normal	183089	0.961942906137962	0.9965013452873248
nb	16	Met_vs_Normal	212508	0.9801482698841768	0.9966676227473932
nb	16	Met_vs_Normal	129588	0.97661980947891	0.9966676227473932
nb	16	Met_vs_Normal	206628	0.969680363219744	0.9966676227473932
nb	16	Met_vs_Normal	208105	0.9733154558711308	0.9966676227473932
nb	16	Met_vs_Normal	85283	0.9733655186520438	0.9966676227473932
nb	16	Met_vs_Normal	195629	0.9717335553383946	0.9966676227473932
nb	16	Met_vs_Normal	285294	0.9686274368100902	0.9966676227473932
nb	16	Met_vs_Normal	159186	0.9689615400868604	0.9966676227473932
nb	16	Met_vs_Normal	241585	0.9770041033838546	0.9966676227473932
nb	16	Met_vs_Normal	160056	0.978888448471417	0.9966676227473932
nb	16	Met_vs_Normal	122581	0.9785797731451644	0.9966676227473932
nb	16	Met_vs_Normal	214698	0.9736213879547896	0.9966676227473932
nb	16	Met_vs_Normal	437	0.9863555792952816	0.9979774949718052
nb	16	Met_vs_Normal	36373	0.9908173531965052	0.9979774949718052
nb	16	Met_vs_Normal	251185	0.985989596918854	0.9979774949718052
nb	16	Met_vs_Normal	8572	0.9961051927775209	0.9979774949718052
nb	16	Met_vs_Normal	264535	0.9949629170080472	0.9979774949718052
nb	16	Met_vs_Normal	16978	0.9934589241937988	0.9979774949718052
nb	16	Met_vs_Normal	110912	0.9851420547837948	0.9979774949718052
nb	16	Met_vs_Normal	138717	0.9895439037886494	0.9979774949718052
nb	16	Met_vs_Normal	291905	0.9933176529896458	0.9979774949718052
nb	16	Met_vs_Normal	37963	0.996599073017424	0.9979774949718052
nb	16	Met_vs_Normal	62101	0.987905871203236	0.9979774949718052
nb	16	Met_vs_Normal	191758	0.999906940002534	0.999906940002534
nb	16	Met_vs_StageI	194261	9.41102076989556e-20	6.813579037404385e-17
nb	16	Met_vs_StageI	70451	5.959162824250733e-15	1.4381446282525101e-12
nb	16	Met_vs_StageI	195775	4.375976605851089e-15	1.4381446282525101e-12
nb	16	Met_vs_StageI	75589	1.0930204532993234e-11	1.9783670204717755e-09
nb	16	Met_vs_StageI	260633	1.4174478099075231e-11	2.0524644287460933e-09
nb	16	Met_vs_StageI	238263	3.541333401364886e-09	4.273208970980297e-07
nb	16	Met_vs_StageI	284742	6.903618634712444e-09	6.365427912510143e-07
nb	16	Met_vs_StageI	125636	7.033622002773638e-09	6.365427912510143e-07
nb	16	Met_vs_StageI	155747	1.2950079077831352e-08	1.0417619169277665e-06
nb	16	Met_vs_StageI	10225	2.0464195791164282e-08	1.419169256214398e-06
nb	16	Met_vs_StageI	123907	2.156196383751157e-08	1.419169256214398e-06
nb	16	Met_vs_StageI	58524	5.0744846112001545e-08	3.061605715424093e-06
nb	16	Met_vs_StageI	259253	1.2759258893998365e-07	7.105925722503705e-06
nb	16	Met_vs_StageI	139936	2.606034970804167e-07	1.3476923706158692e-05
nb	16	Met_vs_StageI	36337	3.376711015707555e-07	1.6298258502481796e-05
nb	16	Met_vs_StageI	82865	4.643882243417925e-07	2.1013567151466108e-05
nb	16	Met_vs_StageI	17544	4.936783531506362e-07	2.10248898635918e-05
nb	16	Met_vs_StageI	291414	6.613582752873762e-07	2.6601299517114464e-05
nb	16	Met_vs_StageI	74090	2.7366309807526526e-06	0.0001042800436876
nb	16	Met_vs_StageI	265945	3.622922036123685e-06	0.0001306723953782
nb	16	Met_vs_StageI	196144	3.7902214129059673e-06	0.0001306723953782
nb	16	Met_vs_StageI	196610	7.125565227637294e-06	0.0002344958738549
nb	16	Met_vs_StageI	237665	1.5337974934197703e-05	0.0004828127761895
nb	16	Met_vs_StageI	292674	3.674063705098653e-05	0.0010640088489965
nb	16	Met_vs_StageI	20513	3.640447659450589e-05	0.0010640088489965
nb	16	Met_vs_StageI	92384	5.197112375710702e-05	0.0013935960592646
nb	16	Met_vs_StageI	41266	5.178959095558608e-05	0.0013935960592646
nb	16	Met_vs_StageI	103413	5.912199505352695e-05	0.0015287258720983
nb	16	Met_vs_StageI	272802	8.030483907714023e-05	0.0020048518445465
nb	16	Met_vs_StageI	48199	0.0001884564300149	0.0043568841637995
nb	16	Met_vs_StageI	295816	0.0001925694658032	0.0043568841637995
nb	16	Met_vs_StageI	190483	0.0001924967031188	0.0043568841637995
nb	16	Met_vs_StageI	38421	0.0002240761569046	0.0049160950787564
nb	16	Met_vs_StageI	3078	0.0002320185120125	0.0049406294910906
nb	16	Met_vs_StageI	122269	0.000343612839186	0.0071078770163049
nb	16	Met_vs_StageI	296873	0.0003799268193494	0.0076407504780274
nb	16	Met_vs_StageI	232246	0.0005183845055261	0.0101435238378627
nb	16	Met_vs_StageI	103842	0.0005343670094813	0.0101810977595912
nb	16	Met_vs_StageI	20905	0.000582532678611	0.01054384148286
nb	16	Met_vs_StageI	35503	0.000581095477157	0.01054384148286
nb	16	Met_vs_StageI	209245	0.00072486799846	0.0127549053281033
nb	16	Met_vs_StageI	160385	0.000757542719763	0.0127549053281033
nb	16	Met_vs_StageI	242539	0.0007508500576163	0.0127549053281033
nb	16	Met_vs_StageI	29909	0.0008173840649237	0.0134496832501094
nb	16	Met_vs_StageI	215143	0.0009344421348393	0.0149310531235982
nb	16	Met_vs_StageI	86590	0.0009486580713888	0.0149310531235982
nb	16	Met_vs_StageI	39713	0.0009741366066804	0.0150058490050347
nb	16	Met_vs_StageI	214181	0.0010383180175531	0.0156612967647596
nb	16	Met_vs_StageI	61867	0.0012182413371363	0.018000137307892
nb	16	Met_vs_StageI	273552	0.0012791901337031	0.0185226731360221
nb	16	Met_vs_StageI	84404	0.0013470871123998	0.0189039449198655
nb	16	Met_vs_StageI	169979	0.0013577419003218	0.0189039449198655
nb	16	Met_vs_StageI	110891	0.001513466061308	0.0206745175167365
nb	16	Met_vs_StageI	299454	0.0016166271912307	0.0216747793787228
nb	16	Met_vs_StageI	18066	0.0018394255491645	0.024042418204647
nb	16	Met_vs_StageI	166987	0.0018596345572655	0.024042418204647
nb	16	Met_vs_StageI	28355	0.0018940243370801	0.024057431930632
nb	16	Met_vs_StageI	29913	0.0019338149887172	0.0241393457212292
nb	16	Met_vs_StageI	49681	0.002046640008211	0.0251147011177079
nb	16	Met_vs_StageI	168673	0.002356760659782	0.0284382452947033
nb	16	Met_vs_StageI	60681	0.002522154151996	0.0299350755089363
nb	16	Met_vs_StageI	195248	0.0025673501688879	0.0299800245528209
nb	16	Met_vs_StageI	145999	0.0027641667296343	0.0317659795596076
nb	16	Met_vs_StageI	117666	0.0028114392544898	0.0318044065664165
nb	16	Met_vs_StageI	173163	0.0028604280778944	0.0318607681291631
nb	16	Met_vs_StageI	122804	0.0029346953619769	0.0321927188192622
nb	16	Met_vs_StageI	162994	0.0030188794380148	0.0326219210913847
nb	16	Met_vs_StageI	106183	0.0032666419366121	0.0347801288545173
nb	16	Met_vs_StageI	108950	0.0038145178565303	0.0400247960598253
nb	16	Met_vs_StageI	187673	0.0041874437499801	0.0431679887516789
nb	16	Met_vs_StageI	94188	0.0042333248637696	0.0431679887516789
nb	16	Met_vs_StageI	296944	0.0044320737338229	0.0445669636567751
nb	16	Met_vs_StageI	53948	0.0047628875413803	0.0472374052049233
nb	16	Met_vs_StageI	140319	0.0049406805417516	0.0483385501652463
nb	16	Met_vs_StageI	106227	0.005202775546455	0.0502241266084458
nb	16	Met_vs_StageI	211313	0.0053227379763656	0.0507060828274833
nb	16	Met_vs_StageI	133509	0.0057807300533164	0.0543538773844296
nb	16	Met_vs_StageI	10034	0.0060893125276603	0.0565213111541802
nb	16	Met_vs_StageI	57229	0.0063424692911619	0.0572925210709717
nb	16	Met_vs_StageI	139131	0.0063512939564741	0.0572925210709717
nb	16	Met_vs_StageI	17316	0.0064097986281059	0.0572925210709717
nb	16	Met_vs_StageI	123779	0.0088062038022162	0.0777523360098114
nb	16	Met_vs_StageI	245033	0.0095200139160188	0.0830420490987669
nb	16	Met_vs_StageI	235696	0.0101764116340282	0.08771097646472
nb	16	Met_vs_StageI	140426	0.0108794664518267	0.0926674554249711
nb	16	Met_vs_StageI	242738	0.0119327605079231	0.1004571931132135
nb	16	Met_vs_StageI	36022	0.0124508382248802	0.1024364417592421
nb	16	Met_vs_StageI	213544	0.0123986900437884	0.1024364417592421
nb	16	Met_vs_StageI	106359	0.0129164160277809	0.1050728674619487
nb	16	Met_vs_StageI	115833	0.0131289910240824	0.105615438904841
nb	16	Met_vs_StageI	291684	0.0135270170848828	0.1076215425214858
nb	16	Met_vs_StageI	268917	0.0139960600895549	0.1089585753208362
nb	16	Met_vs_StageI	124598	0.0139444036275507	0.1089585753208362
nb	16	Met_vs_StageI	190244	0.0142285314849977	0.1090494016023713
nb	16	Met_vs_StageI	10189	0.0143089684423001	0.1090494016023713
nb	16	Met_vs_StageI	101716	0.0146254326923846	0.1103001382217341
nb	16	Met_vs_StageI	278086	0.0148403080194199	0.1107668351140207
nb	16	Met_vs_StageI	125732	0.0154472233249268	0.1141203029310925
nb	16	Met_vs_StageI	256028	0.0158810146787673	0.1161399457315917
nb	16	Met_vs_StageI	280062	0.0161277194388689	0.1167646887374111
nb	16	Met_vs_StageI	276034	0.0163123729760013	0.1169322577685641
nb	16	Met_vs_StageI	116547	0.0178617181056306	0.1267831755732996
nb	16	Met_vs_StageI	155271	0.0183250581629555	0.1288091466988333
nb	16	Met_vs_StageI	129991	0.0185097377458561	0.128856251230768
nb	16	Met_vs_StageI	113222	0.0192692278058079	0.1328659136324281
nb	16	Met_vs_StageI	211175	0.0207736145727136	0.1418877070815538
nb	16	Met_vs_StageI	28388	0.0217457901391204	0.1471397388852637
nb	16	Met_vs_StageI	276257	0.0220856721743095	0.1480558023537046
nb	16	Met_vs_StageI	7005	0.0228343391050095	0.1516702891011643
nb	16	Met_vs_StageI	91885	0.0234959706486913	0.1520885257268476
nb	16	Met_vs_StageI	219799	0.0235275067422747	0.1520885257268476
nb	16	Met_vs_StageI	138148	0.023320073228667	0.1520885257268476
nb	16	Met_vs_StageI	285917	0.0241861324901911	0.1549624771937911
nb	16	Met_vs_StageI	42657	0.0244379738750775	0.1552025709259309
nb	16	Met_vs_StageI	206564	0.0251881420756287	0.1572087488168551
nb	16	Met_vs_StageI	289530	0.0250226693906389	0.1572087488168551
nb	16	Met_vs_StageI	112673	0.0266891109370422	0.1637535281221913
nb	16	Met_vs_StageI	30328	0.02658321261512	0.1637535281221913
nb	16	Met_vs_StageI	85132	0.0284221925542991	0.1714805617442716
nb	16	Met_vs_StageI	184536	0.028246403090063	0.1714805617442716
nb	16	Met_vs_StageI	231537	0.038714310977375	0.2282569690622077
nb	16	Met_vs_StageI	111923	0.038778462976038	0.2282569690622077
nb	16	Met_vs_StageI	121161	0.0385055495001575	0.2282569690622077
nb	16	Met_vs_StageI	129522	0.0404062816778316	0.234033183478001
nb	16	Met_vs_StageI	45216	0.0403355258928545	0.234033183478001
nb	16	Met_vs_StageI	134233	0.0419590490011095	0.241098027593677
nb	16	Met_vs_StageI	88146	0.0433729986505868	0.2472602442757866
nb	16	Met_vs_StageI	237505	0.0439243228143238	0.2484469509185191
nb	16	Met_vs_StageI	273568	0.0447512308421215	0.2511619467418293
nb	16	Met_vs_StageI	62378	0.0458021078944382	0.2530754864026336
nb	16	Met_vs_StageI	195222	0.0470456856537742	0.2530754864026336
nb	16	Met_vs_StageI	254697	0.0485876969750912	0.2530754864026336
nb	16	Met_vs_StageI	261685	0.0469095289905641	0.2530754864026336
nb	16	Met_vs_StageI	93432	0.0474540417112457	0.2530754864026336
nb	16	Met_vs_StageI	27115	0.0483608576472896	0.2530754864026336
nb	16	Met_vs_StageI	182615	0.0460543335659698	0.2530754864026336
nb	16	Met_vs_StageI	187928	0.0469708500406604	0.2530754864026336
nb	16	Met_vs_StageI	136644	0.0484583049610748	0.2530754864026336
nb	16	Met_vs_StageI	145036	0.0481908132053458	0.2530754864026336
nb	16	Met_vs_StageI	29034	0.0498789587802567	0.2559047731498804
nb	16	Met_vs_StageI	291365	0.0508128702677635	0.2559047731498804
nb	16	Met_vs_StageI	109171	0.0513833541366287	0.2559047731498804
nb	16	Met_vs_StageI	286242	0.051605106187683	0.2559047731498804
nb	16	Met_vs_StageI	118513	0.0509660428119483	0.2559047731498804
nb	16	Met_vs_StageI	204366	0.0501802407360189	0.2559047731498804
nb	16	Met_vs_StageI	138803	0.0513080574726192	0.2559047731498804
nb	16	Met_vs_StageI	93344	0.0520442169985977	0.2563266197754067
nb	16	Met_vs_StageI	226798	0.0524023007591653	0.2563463902002415
nb	16	Met_vs_StageI	63934	0.0570849656683069	0.2720105288824596
nb	16	Met_vs_StageI	28854	0.0566078903974111	0.2720105288824596
nb	16	Met_vs_StageI	163765	0.0576580296810537	0.2720105288824596
nb	16	Met_vs_StageI	231802	0.0578585931600811	0.2720105288824596
nb	16	Met_vs_StageI	120432	0.0571367550687487	0.2720105288824596
nb	16	Met_vs_StageI	158737	0.0559830150014131	0.2720105288824596
nb	16	Met_vs_StageI	230060	0.0589854921113942	0.2755193308945126
nb	16	Met_vs_StageI	27721	0.0616604751299987	0.2843451209816501
nb	16	Met_vs_StageI	168933	0.0615450210737862	0.2843451209816501
nb	16	Met_vs_StageI	124108	0.062540109021558	0.2865761957696709
nb	16	Met_vs_StageI	254334	0.0656319146860452	0.2988522404572122
nb	16	Met_vs_StageI	229921	0.0665494914334929	0.3008006549717802
nb	16	Met_vs_StageI	281083	0.0680880271029748	0.3008006549717802
nb	16	Met_vs_StageI	248145	0.0685526354562758	0.3008006549717802
nb	16	Met_vs_StageI	286458	0.0683558542304067	0.3008006549717802
nb	16	Met_vs_StageI	97971	0.0674097856392706	0.3008006549717802
nb	16	Met_vs_StageI	216407	0.0674430212811429	0.3008006549717802
nb	16	Met_vs_StageI	296066	0.0696146754898449	0.3018025452374114
nb	16	Met_vs_StageI	190253	0.0692381218112776	0.3018025452374114
nb	16	Met_vs_StageI	97707	0.0729109074447576	0.3105146881764973
nb	16	Met_vs_StageI	122201	0.0722708347506153	0.3105146881764973
nb	16	Met_vs_StageI	151850	0.0727733468010885	0.3105146881764973
nb	16	Met_vs_StageI	273598	0.0736167445431405	0.3116872692937646
nb	16	Met_vs_StageI	273616	0.0748993218399438	0.3134514971798806
nb	16	Met_vs_StageI	195629	0.0744861050825076	0.3134514971798806
nb	16	Met_vs_StageI	12700	0.0760648762330425	0.3156973950402273
nb	16	Met_vs_StageI	236042	0.0771801642570721	0.3156973950402273
nb	16	Met_vs_StageI	181949	0.0767828536731531	0.3156973950402273
nb	16	Met_vs_StageI	220985	0.076692564319725	0.3156973950402273
nb	16	Met_vs_StageI	93413	0.0801203920709097	0.3252924528564158
nb	16	Met_vs_StageI	38519	0.0804245152780365	0.3252924528564158
nb	16	Met_vs_StageI	106367	0.0819727736999366	0.3297127119930786
nb	16	Met_vs_StageI	98460	0.082542875372521	0.3301715014900842
nb	16	Met_vs_StageI	272610	0.0841837601986912	0.3348848482629255
nb	16	Met_vs_StageI	295888	0.0856303427841041	0.338777968173177
nb	16	Met_vs_StageI	71824	0.0894165540057392	0.3518347016312781
nb	16	Met_vs_StageI	6533	0.0927962045256058	0.3612533080206439
nb	16	Met_vs_StageI	83487	0.0928081702925963	0.3612533080206439
nb	16	Met_vs_StageI	146349	0.0936821431167809	0.3627051958104244
nb	16	Met_vs_StageI	182737	0.0946292347726763	0.3644232232734983
nb	16	Met_vs_StageI	128417	0.095585306184105	0.3661574691920214
nb	16	Met_vs_StageI	98325	0.0966002511172359	0.3680977989940991
nb	16	Met_vs_StageI	39383	0.098509809671401	0.3720078399358271
nb	16	Met_vs_StageI	197663	0.0986540128006613	0.3720078399358271
nb	16	Met_vs_StageI	256578	0.1004987768600653	0.3750572909623059
nb	16	Met_vs_StageI	41788	0.1001051527425551	0.3750572909623059
nb	16	Met_vs_StageI	250642	0.1022130915893367	0.3773566106504361
nb	16	Met_vs_StageI	140763	0.1019573879183064	0.3773566106504361
nb	16	Met_vs_StageI	212862	0.1031997360618596	0.3773566106504361
nb	16	Met_vs_StageI	225909	0.1028503832186803	0.3773566106504361
nb	16	Met_vs_StageI	35486	0.104843668797349	0.3777180788509772
nb	16	Met_vs_StageI	208105	0.1058611186998805	0.3777180788509772
nb	16	Met_vs_StageI	119928	0.1074722710542835	0.3777180788509772
nb	16	Met_vs_StageI	152159	0.1072020779957352	0.3777180788509772
nb	16	Met_vs_StageI	13391	0.105250337051471	0.3777180788509772
nb	16	Met_vs_StageI	271036	0.1047767328577127	0.3777180788509772
nb	16	Met_vs_StageI	46325	0.1063573650922011	0.3777180788509772
nb	16	Met_vs_StageI	93163	0.1069101429883772	0.3777180788509772
nb	16	Met_vs_StageI	3061	0.1088535023318007	0.38072432699625
nb	16	Met_vs_StageI	162927	0.1098258826180823	0.3822785529590944
nb	16	Met_vs_StageI	178400	0.1136106487770655	0.3843649986663338
nb	16	Met_vs_StageI	218556	0.1120940537909533	0.3843649986663338
nb	16	Met_vs_StageI	14420	0.1118545488854699	0.3843649986663338
nb	16	Met_vs_StageI	25230	0.1124138382064318	0.3843649986663338
nb	16	Met_vs_StageI	117282	0.1128795948488039	0.3843649986663338
nb	16	Met_vs_StageI	134640	0.1133946810471524	0.3843649986663338
nb	16	Met_vs_StageI	62101	0.1171562875050473	0.3908808855007109
nb	16	Met_vs_StageI	19536	0.1163773267188239	0.3908808855007109
nb	16	Met_vs_StageI	256556	0.1170243535837832	0.3908808855007109
nb	16	Met_vs_StageI	142814	0.1185270248669485	0.3918427671400489
nb	16	Met_vs_StageI	214656	0.1181376267058275	0.3918427671400489
nb	16	Met_vs_StageI	146933	0.1215689775804696	0.4000724534920911
nb	16	Met_vs_StageI	176697	0.123386950456847	0.4005926104518262
nb	16	Met_vs_StageI	37158	0.1228077419695835	0.4005926104518262
nb	16	Met_vs_StageI	107149	0.1229658926806397	0.4005926104518262
nb	16	Met_vs_StageI	43765	0.1253023898163641	0.4047831394026981
